name,lat,lon
中間市,33.816596000000004,130.709115
小郡市,33.396507,130.555579
筑紫野市,33.496386,130.51560700000002
春日市,33.53266,130.470305
大野城市,33.536297999999995,130.478832
宗像市,33.805547999999995,130.540515
太宰府市,33.51285,130.523883
古賀市,33.72875,130.470051
福津市,33.766801,130.491104
うきは市,33.347462,130.754922
宮若市,33.723531,130.66670200000002
嘉麻市,33.563215,130.711534
朝倉市,33.423451,130.665514
みやま市,33.152446999999995,130.474784
糸島市,33.557369,130.195638
那珂川市,33.499494,130.422255
宇美町,33.567766999999996,130.511162
篠栗町,33.623844,130.526242
志免町,33.591443,130.479794
須恵町,33.587209,130.507246
新宮町,33.715139,130.44658
久山町,33.646703,130.500022
粕屋町,33.610841,130.480672
芦屋町,33.893733000000005,130.663893
水巻町,33.854743,130.694906
岡垣町,33.853526,130.61161299999998
遠賀町,33.848045,130.668198
小竹町,33.692452,130.712782
鞍手町,33.792051,130.674672
桂川町,33.578852000000005,130.67812
筑前町,33.457057,130.595158
東峰村,33.397319,130.86994199999998
大刀洗町,33.372399,130.622407
大木町,33.210412,130.439786
広川町,33.241439,130.551388
香春町,33.667958,130.847327
添田町,33.571746000000005,130.854079
糸田町,33.652813,130.779103
川崎町,33.599992,130.81538600000002
大任町,33.612325,130.852133
赤村,33.616658,130.870826
福智町,33.681846,130.775997
苅田町,33.776032,130.980479
みやこ町,33.699205,130.920404
吉富町,33.60272,131.17596699999999
上毛町,33.578332,131.164412
築上町,33.656129,131.056143
佐賀県,33.249322,130.298799
佐賀市,33.263376,130.300771
唐津市,33.450018,129.96846200000002
鳥栖市,33.377788,130.506002
多久市,33.288538,130.110118
伊万里市,33.264757,129.880833
武雄市,33.193740000000005,130.0191
鹿島市,33.104084,130.098622
小城市,33.273672,130.216859
嬉野市,33.128331,130.059653
神埼市,33.310735,130.372985
吉野ヶ里町,33.321178,130.398899
基山町,33.427032000000004,130.523138
上峰町,33.319539,130.426204
みやき町,33.324846,130.454285
玄海町,33.472235999999995,129.874772
有田町,33.211363,129.848904
大町町,33.213878,130.116036
江北町,33.220461,130.15731100000002
白石町,33.181076000000004,130.143504
太良町,33.01951,130.179176
長崎県,32.749990000000004,129.867628
長崎市,32.750252,129.877792
佐世保市,33.179873,129.715404
島原市,32.788061,130.370499
諫早市,32.844190000000005,130.053609
大村市,32.900017,129.95825200000002
平戸市,33.368045,129.553773
松浦市,33.341190000000005,129.70915
対馬市,34.202726,129.287294
壱岐市,33.749897,129.691251
五島市,32.695567,128.84092900000002
西海市,32.933147,129.64311
雲仙市,32.835111,130.18751
南島原市,32.659738,130.297705
長与町,32.825189,129.875095
時津町,32.828882,129.84854099999998
東彼杵町,33.036975,129.917141
川棚町,33.072665,129.861478
波佐見町,33.138159,129.895611
小値賀町,33.191025,129.059038
佐々町,33.238366,129.650408
新上五島町,32.984464,129.073377
熊本県,32.790374,130.74113400000002
熊本市,32.803233,130.708135
熊本市中央区,32.803233,130.708135
熊本市東区,32.780522999999995,130.768069
熊本市西区,32.776351,130.64756599999998
熊本市南区,32.715354,130.678929
熊本市北区,32.903555,130.694408
八代市,32.507589,130.601821
人吉市,32.216889,130.73939199999998
荒尾市,32.986740999999995,130.43318100000002
水俣市,32.211865,130.408795
玉名市,32.935212,130.562773
山鹿市,33.017576,130.691365
菊池市,32.979663,130.813152
宇土市,32.687437,130.65831
上天草市,32.587497,130.430501
宇城市,32.647802,130.684281
阿蘇市,32.952087,131.121378
天草市,32.458643,130.193082
合志市,32.885921,130.78976699999998
美里町,32.639611,130.78883100000002
玉東町,32.918915999999996,130.62852900000001
南関町,33.061567,130.541309
長洲町,32.929747,130.45276299999998
和水町,32.978161,130.605723
大津町,32.878951,130.86820600000001
菊陽町,32.862507,130.82868200000001
南小国町,33.098185,131.070881
小国町,33.121517,131.068296
産山村,32.995501000000004,131.216787
高森町,32.827209,131.122019
西原村,32.834706,130.903065
南阿蘇村,32.845112,131.017788
御船町,32.714521000000005,130.801883
嘉島町,32.739934000000005,130.757301
益城町,32.791402000000005,130.816407
甲佐町,32.651435,130.811237
山都町,32.68547,130.990467
氷川町,32.582364,130.67373
芦北町,32.298914,130.493088
津奈木町,32.233973999999996,130.440263
錦町,32.201071,130.841092
多良木町,32.264178,130.935917
湯前町,32.276151,130.981024
水上村,32.314370000000004,131.009548
相良村,32.235344,130.798067
五木村,32.397206,130.828092
山江村,32.246342,130.767319
球磨村,32.252672,130.65135700000002
あさぎり町,32.240365000000004,130.897817
苓北町,32.513081,130.054784
大分県,33.238128,131.612605
大分市,33.239461,131.60968799999998
別府市,33.284619,131.491172
中津市,33.598277,131.188188
日田市,33.321135999999996,130.94135500000002
佐伯市,32.960190999999995,131.899504
臼杵市,33.125921999999996,131.804646
津久見市,33.072402000000004,131.86117099999998
竹田市,32.973175,131.39840800000002
豊後高田市,33.556173,131.447046
杵築市,33.417003,131.616374
宇佐市,33.53201,131.349481
豊後大野市,32.978041,131.585058
由布市,33.180099,131.426761
国東市,33.563333,131.73238500000002
姫島村,33.724453999999994,131.645136
日出町,33.369473,131.532528
九重町,33.228454,131.188783
玖珠町,33.283282,131.151283
宮崎県,31.910975,131.42386299999998
宮崎市,31.90767,131.420197
都城市,31.719596000000003,131.06161799999998
延岡市,32.582306,131.664898
日南市,31.601948999999998,131.378738
小林市,31.99665,130.972726
日向市,32.422791,131.62393400000002
串間市,31.464571999999997,131.22864099999998
西都市,32.108512,131.401327
えびの市,32.045477000000005,130.810991
三股町,31.730707000000002,131.124975
高原町,31.928379,131.00786499999998
国富町,31.99066,131.323561
綾町,31.999074,131.25300900000002
高鍋町,32.128066,131.503287
新富町,32.068907,131.487849
西米良村,32.226354,131.15445400000002
木城町,32.163786,131.473347
川南町,32.192060999999995,131.525896
都農町,32.256555999999996,131.559695
門川町,32.469759,131.648819
諸塚村,32.512189,131.330318
椎葉村,32.467346,131.158377
美郷町,32.440255,131.423201
高千穂町,32.711726,131.307756
日之影町,32.653788,131.38808400000002
五ヶ瀬町,32.68292,131.19618400000002
鹿児島県,31.560184999999997,130.55814099999998
鹿児島市,31.596791999999997,130.55733500000002
鹿屋市,31.378266999999997,130.85220800000002
枕崎市,31.27285,130.296868
阿久根市,32.014356,130.19262
出水市,32.090461,130.352691
指宿市,31.252803000000004,130.633117
西之表市,30.732478000000004,130.99736000000001
垂水市,31.492722999999998,130.70102
薩摩川内市,31.813211,130.304205
日置市,31.63373,130.402204
曽於市,31.65349,131.019182
霧島市,31.741031,130.76306100000002
いちき串木野市,31.714579999999998,130.271962
南さつま市,31.416611,130.323444
志布志市,31.495344,131.04543600000002
奄美市,28.377245000000002,129.49383799999998
南九州市,31.378314000000003,130.441767
伊佐市,32.05708,130.612949
姶良市,31.728225,130.627824
三島村,31.594502000000002,130.56071200000002
十島村,31.593287,130.560565
さつま町,31.906231,130.455301
長島町,32.199295,130.176929
湧水町,31.951677,130.721141
大崎町,31.429239000000003,131.00585900000002
東串良町,31.385680999999998,130.973332
錦江町,31.243502000000003,130.787634
南大隅町,31.217337,130.768247
肝付町,31.344661,130.94522800000001
中種子町,30.532940999999997,130.95851000000002
南種子町,30.413227000000003,130.901104
屋久島町,30.371159999999996,130.665309
大和村,28.358022,129.395235
宇検村,28.280775,129.297411
瀬戸内町,28.14651,129.314721
龍郷町,28.413161,129.589328
喜界町,28.316855,129.939988
徳之島町,27.72659,129.018699
天城町,27.809217999999998,128.89773200000002
伊仙町,27.673564000000002,128.937598
和泊町,27.39217,128.655241
知名町,27.333536,128.573694
与論町,27.048501,128.414829
沖縄県,26.212365,127.680975
那覇市,26.212295,127.67921799999999
宜野湾市,26.281610999999998,127.77843700000001
石垣市,24.340682,124.155592
浦添市,26.245834999999996,127.721832
名護市,26.591671,127.97760500000001
糸満市,26.124284,127.666312
沖縄市,26.334218,127.805683
豊見城市,26.161087,127.669191
うるま市,26.379186999999998,127.857427
宮古島市,24.805412,125.281176
南城市,26.144401000000002,127.766833
国頭村,26.745690000000003,128.178029
大宜味村,26.701596999999996,128.120395
東村,26.633019,128.156148
今帰仁村,26.682552,127.972796
本部町,26.658078999999997,127.89810800000001
恩納村,26.497398999999998,127.853646
宜野座村,26.481596999999997,127.97563600000001
金武町,26.45621,127.925975
伊江村,26.713459999999998,127.80708600000001
読谷村,26.396155,127.74443500000001
嘉手納町,26.36177,127.75538
北谷町,26.319940999999996,127.763825
北中城村,26.301053999999997,127.793074
中城村,26.267668,127.79127
西原町,26.222837,127.758844
与那原町,26.199451999999997,127.75480300000001
南風原町,26.191063,127.72858400000001
渡嘉敷村,26.197385,127.364333
座間味村,26.228908,127.303253
粟国村,26.582344,127.22719199999999
渡名喜村,26.372141,127.141066
南大東村,25.828903,131.23191
北大東村,25.945754,131.29876299999998
伊平屋村,27.039238,127.968671
伊是名村,26.928359999999998,127.94123400000001
久米島町,26.340690000000002,126.804929
八重瀬町,26.158219,127.718728
多良間村,24.66936,124.70158700000002
竹富町,24.339766,124.154453
与那国町,24.467957000000002,123.00459199999999
